id,host_yrs_experience,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,accommodates,bathrooms,bedrooms,beds,bed_type,charge_cleaning_fee,guests_included,charge_extra_people,availability_60,number_of_reviews,review_recency,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,review_scores_rating,target_recommendation_numeric,target_recommendation
14984250,5.0,within an hour,100%,f,3,t,4,1,1,2,Real Bed,t,2,t,24,68,2.82,9,9,10,10,9,10,t,moderate,9.03,91,0,bad
14255161,3.6,within an hour,100%,f,1,t,4,1,1,2,Real Bed,t,1,t,34,18,2.87,10,9,10,9,10,10,t,strict,1.99,91,0,bad
16441580,4.5,within an hour,100%,f,9,t,4,1,1,2,Real Bed,t,2,t,32,13,2.83,9,9,10,10,10,9,t,strict,3.07,91,0,bad
4027199,5.5,within an hour,100%,f,3,t,2,1,1,1,Real Bed,t,1,t,33,181,2.84,9,9,9,9,9,9,t,strict,5.69,91,0,bad
1633630,6.5,within a few hours,100%,f,2,f,3,1.5,1,1,Real Bed,f,2,t,33,84,2.82,9,9,10,10,9,9,f,strict,1.89,91,0,bad
5145228,6.2,within a few hours,100%,f,1,t,4,1,1,2,Real Bed,t,2,t,19,78,2.82,9,9,10,10,9,9,f,moderate,2.84,91,0,bad
14854199,5.4,within an hour,94%,f,1,t,2,1,1,1,Real Bed,t,1,f,23,25,2.84,9,9,10,10,9,9,f,moderate,3.5,91,0,bad
13916815,3.6,within an hour,100%,f,1,f,6,1,2,3,Real Bed,t,4,t,53,21,2.83,10,10,9,9,9,9,f,strict,2.34,91,0,bad
15980261,5.8,N/A,N/A,f,1,f,2,1,1,1,Real Bed,f,2,t,0,11,2.83,10,9,10,10,9,10,f,strict,2,91,0,bad
4485259,5.5,within an hour,100%,f,3,t,3,1,1,1,Real Bed,t,1,t,56,49,2.85,9,9,10,10,9,9,f,strict,2.75,91,0,bad
12307933,10.6,within an hour,95%,f,35,t,1,2,1,16,Real Bed,f,1,t,54,44,2.97,9,9,9,10,9,9,t,strict,3.47,91,0,bad
7247949,5.6,within an hour,100%,f,1,t,4,1,1,1,Real Bed,t,2,t,57,9,2.88,9,8,10,10,10,9,f,flexible,3.33,91,0,bad
15131849,3.4,within an hour,100%,f,1,t,5,1,1,2,Real Bed,t,2,t,22,39,2.84,9,9,10,10,10,9,t,strict,6.06,91,0,bad
12548649,5.6,within an hour,100%,f,30,t,6,2,3,6,Real Bed,t,4,f,21,61,2.90,9,10,9,10,10,9,t,strict,4.96,91,0,bad
14473097,3.5,within an hour,100%,f,2,t,3,1,1,1,Real Bed,t,3,t,18,10,2.83,9,8,10,10,10,9,t,strict,1.22,91,0,bad
904438,7.3,N/A,N/A,f,2,t,8,1,3,1,Real Bed,t,6,t,0,3,6.85,9,9,10,9,9,8,f,moderate,0.06,91,0,bad
11258230,5.1,within an hour,100%,f,2,t,2,1,1,1,Airbed,t,1,t,13,37,2.87,9,10,10,10,10,9,t,strict,2.51,91,0,bad
16498479,9.7,within a few hours,100%,f,2,t,2,1,1,1,Real Bed,t,1,t,11,7,2.87,9,9,9,9,10,10,f,flexible,1.68,91,0,bad
13729658,4.7,within an hour,100%,f,14,t,4,1,0,3,Real Bed,t,1,f,38,49,2.87,9,9,10,10,9,9,t,strict,4.76,91,0,bad
13922631,3.6,within an hour,100%,t,1,f,6,1,2,3,Real Bed,t,4,t,44,43,2.83,9,10,10,9,9,9,f,strict,4.64,91,0,bad
5918671,4.9,within an hour,91%,f,25,f,6,2,2,2,Real Bed,t,4,t,19,36,2.91,9,9,9,9,10,9,f,strict,1.45,91,0,bad
14041617,3.6,within an hour,100%,f,2,f,6,2,2,3,Real Bed,t,6,t,52,32,2.83,9,10,9,9,10,9,f,strict,3.47,91,0,bad
12986392,3.8,within an hour,100%,f,1,f,6,1,2,3,Real Bed,t,4,t,48,39,2.85,10,10,9,9,10,9,f,strict,3.41,91,0,bad
2088676,8.5,N/A,N/A,f,1,t,4,1,1,2,Real Bed,t,2,t,0,13,3.38,10,9,9,10,9,9,f,moderate,0.32,91,0,bad
7331076,6.6,within an hour,100%,f,3,t,6,3,3,3,Real Bed,t,1,f,60,8,3.90,9,9,10,10,9,10,f,strict,0.37,91,0,bad
15086059,5.8,within an hour,100%,f,8,t,4,1,1,3,Real Bed,f,1,t,40,50,2.84,9,9,9,9,10,9,f,strict,7.25,91,0,bad
1340079,6.8,within a few hours,100%,f,8,t,2,1,1,1,Real Bed,f,1,t,55,97,3.13,9,9,10,10,9,9,f,flexible,2.11,91,0,bad
8762211,6.0,within an hour,100%,f,4,t,4,1,1,1,Real Bed,t,2,t,20,86,2.82,9,9,10,10,9,9,f,strict,4.56,91,0,bad
5365120,5.5,within an hour,100%,f,6,t,5,1,0,2,Real Bed,t,4,t,37,77,2.81,9,9,9,10,10,9,t,strict,3.42,91,0,bad
783158,7.7,within an hour,100%,f,1,t,8,2.5,4,5,Real Bed,t,1,f,38,43,2.82,9,8,10,10,9,9,f,strict,0.9,91,0,bad
7844676,4.5,within a few hours,100%,f,4,t,6,2,2,3,Real Bed,t,4,t,60,9,2.93,8,10,10,9,10,10,f,strict,0.44,91,0,bad
13960945,3.8,within a few hours,99%,f,18,t,1,2,1,1,Real Bed,f,1,f,47,26,2.89,9,8,9,10,9,9,f,moderate,2.69,91,0,bad
13655933,6.5,within an hour,98%,f,9,t,6,2,2,2,Real Bed,t,4,t,56,23,2.81,9,9,9,9,10,9,t,strict,2.25,91,0,bad
10684184,4.2,within an hour,100%,f,4,t,7,1,2,4,Real Bed,t,1,f,12,56,2.85,9,9,9,10,10,9,t,strict,3.6,91,0,bad
15568791,3.9,within an hour,100%,f,6,f,2,1,1,1,Real Bed,t,1,f,52,13,2.82,10,9,9,10,9,10,f,strict,2.07,91,0,bad
11398815,4.7,within an hour,95%,f,3,t,5,1,1,2,Real Bed,t,2,t,23,82,2.81,9,10,10,10,10,9,t,moderate,5.72,91,0,bad
14285269,8.7,within an hour,100%,f,9,t,2,2,1,1,Real Bed,t,2,t,33,18,2.83,10,9,9,9,10,9,f,moderate,1.97,91,0,bad
14058023,4.7,within an hour,81%,f,12,t,6,2,1,3,Real Bed,t,2,t,30,41,2.84,9,9,10,9,10,9,t,moderate,4.46,91,0,bad
15573251,3.4,within an hour,100%,f,10,f,1,1,1,1,Real Bed,t,1,f,55,17,2.82,9,10,9,8,9,9,t,strict,2.62,91,0,bad
12905131,4.8,within a few hours,72%,f,9,t,3,1,0,2,Real Bed,t,2,t,43,16,2.86,10,10,10,10,10,9,f,strict,1.51,91,0,bad
1240889,7.7,within an hour,99%,f,10,t,2,4,1,1,Real Bed,f,1,f,31,283,2.82,9,9,10,10,9,9,f,strict,6.13,91,0,bad
16966733,3.1,within an hour,100%,f,21,f,1,1,1,1,Real Bed,t,1,f,35,11,2.85,9,9,10,10,10,9,t,strict,3.71,91,0,bad
15528121,3.4,within an hour,100%,f,4,f,2,1,1,1,Real Bed,t,2,t,13,9,2.81,10,9,10,10,10,9,t,strict,1.38,91,0,bad
15547496,5.0,within an hour,90%,f,8,t,7,2,2,3,Real Bed,t,1,t,6,9,2.91,10,9,10,10,10,10,t,strict,1.65,91,0,bad
9321531,6.4,within a few hours,100%,f,20,f,6,8,1,6,Real Bed,f,1,t,60,9,3.67,10,9,10,10,10,10,f,flexible,0.53,91,0,bad
15524343,3.6,within an hour,100%,f,3,t,3,1,1,2,Real Bed,t,1,f,46,23,2.81,9,9,10,9,10,9,t,strict,3.56,91,0,bad
10794287,4.2,within an hour,100%,f,4,t,3,1,1,2,Real Bed,t,2,f,11,43,2.89,9,9,10,10,9,9,t,strict,2.93,91,0,bad
14272021,8.7,within an hour,100%,f,9,t,2,2,1,1,Real Bed,t,2,t,50,16,2.83,9,10,10,9,9,9,f,moderate,1.8,91,0,bad
9029370,5.4,within an hour,100%,f,5,t,6,1.5,2,2,Real Bed,t,4,t,20,17,2.90,10,10,10,10,9,9,t,moderate,0.95,91,0,bad
5920679,5.9,within an hour,93%,f,10,f,12,2,2,10,Real Bed,t,10,t,46,86,2.85,9,9,10,10,10,9,t,strict,3.46,91,0,bad
12811900,6.7,within an hour,93%,f,1,t,2,1,1,1,Real Bed,t,1,f,16,39,2.83,9,9,9,9,9,10,f,strict,3.31,91,0,bad
15792652,8.1,within an hour,100%,f,1,f,2,0.5,0,2,Real Bed,t,1,f,27,21,2.84,10,10,10,10,10,10,f,flexible,3.73,91,0,bad
7364131,4.6,N/A,N/A,f,1,t,3,1,0,2,Real Bed,t,1,f,0,14,3.29,9,9,9,10,9,10,f,flexible,0.65,91,0,bad
15987979,4.6,within an hour,100%,f,2,t,7,1,2,3,Real Bed,t,4,t,56,11,2.85,10,10,10,10,10,10,t,flexible,2.02,91,0,bad
16427655,8.0,within an hour,100%,f,1,f,3,1,0,1,Real Bed,t,1,t,35,14,2.81,9,10,10,10,8,9,t,strict,3.41,91,0,bad
15269790,3.8,within an hour,100%,f,1,f,3,1,0,3,Real Bed,t,2,t,33,31,2.81,9,9,9,9,9,9,t,strict,4.35,91,0,bad
2092905,6.4,N/A,N/A,f,1,t,3,1,1,1,Real Bed,t,1,f,0,11,3.36,9,9,10,10,9,9,f,moderate,0.31,91,0,bad
1305969,7.5,within an hour,95%,f,15,t,5,2,2,3,Real Bed,t,4,t,40,7,2.99,9,9,10,9,9,8,f,strict,0.16,91,0,bad
1433489,6.6,within an hour,100%,f,3,t,1,1,0,1,Real Bed,t,1,t,39,62,2.82,9,9,9,10,10,9,t,strict,1.37,91,0,bad
17816759,8.8,within an hour,100%,t,6,t,2,1,1,1,Real Bed,f,1,f,37,16,2.82,9,9,10,10,10,9,t,strict,12.63,91,0,bad
1819124,6.4,within a few hours,100%,f,20,f,2,1,1,2,Real Bed,f,2,t,60,7,2.91,9,9,10,10,10,9,f,flexible,0.35,91,0,bad
1949366,7.7,within a few hours,100%,f,1,t,5,1,2,2,Real Bed,t,4,t,6,28,2.90,9,9,10,10,9,10,f,strict,0.67,91,0,bad
16826167,3.1,within an hour,100%,f,1,f,4,1,0,3,Real Bed,t,2,t,20,9,2.89,9,8,10,10,9,9,t,moderate,2.78,91,0,bad
2919858,7.8,within an hour,100%,f,2,t,2,1,1,1,Real Bed,t,2,t,6,11,2.84,9,9,10,10,9,8,f,flexible,0.33,91,0,bad
16492529,3.2,within a few hours,100%,f,23,f,2,3,4,1,Real Bed,f,1,f,46,18,2.85,9,9,10,10,9,9,f,flexible,4.95,91,0,bad
12608339,4.1,within a few hours,96%,f,5,f,4,2,2,3,Real Bed,t,2,t,11,22,2.82,9,9,10,9,10,10,f,moderate,2.37,91,0,bad
15564179,5.0,within an hour,90%,f,8,t,5,2,2,2,Real Bed,t,1,t,0,11,3.00,8,9,10,9,10,9,t,strict,1.92,91,0,bad
16028218,5.3,within an hour,100%,f,1,t,5,1,1,4,Real Bed,t,3,t,12,23,2.84,10,9,9,9,10,9,t,moderate,4.69,91,0,bad
9009139,5.4,within an hour,100%,f,5,t,4,1,1,2,Real Bed,t,2,f,21,15,3.35,9,10,9,9,9,10,t,moderate,0.86,91,0,bad
17070796,5.6,within an hour,100%,f,30,t,8,2,3,7,Real Bed,t,1,f,32,7,2.87,9,9,9,9,10,9,t,strict,2.56,91,0,bad
13101094,3.8,within a few hours,100%,f,2,t,4,2,2,3,Real Bed,t,4,t,59,13,2.84,9,9,9,10,10,9,f,flexible,1.36,91,0,bad
10054575,7.7,within a few hours,95%,f,7,t,5,2,2,2,Real Bed,t,1,f,28,20,2.94,9,9,10,9,10,9,f,strict,1.3,91,0,bad
13893197,3.6,N/A,N/A,f,1,f,2,1,1,1,Real Bed,t,1,f,1,26,3.15,9,9,9,9,10,9,t,flexible,2.64,91,0,bad
3172084,5.9,within an hour,93%,f,10,f,10,2,2,5,Real Bed,t,4,t,60,128,2.81,9,9,10,10,10,9,t,strict,3.67,91,0,bad
15360288,4.0,within a few hours,100%,f,1,t,4,1,0,2,Real Bed,t,2,t,9,8,2.82,9,9,10,10,10,9,f,strict,1.94,91,0,bad
15874562,5.2,within a day,70%,f,3,t,2,1,0,1,Real Bed,t,2,t,20,11,3.03,9,9,10,10,10,9,t,strict,1.94,91,0,bad
3193063,6.6,within an hour,100%,f,1,t,2,1,0,1,Real Bed,t,1,f,2,260,2.83,9,9,10,10,9,9,f,strict,7.48,91,0,bad
12007979,4.6,within an hour,95%,f,11,t,4,1,1,1,Real Bed,t,3,t,21,37,2.81,10,9,9,9,10,9,f,strict,3.42,91,0,bad
7038334,4.9,within a few hours,90%,f,5,t,4,1,1,2,Real Bed,t,1,f,47,55,2.84,10,9,9,10,10,9,f,strict,2.55,91,0,bad
3877329,5.9,within an hour,100%,f,5,t,2,1,0,1,Pull-out Sofa,t,2,f,28,120,2.85,9,9,10,10,10,9,t,moderate,3.66,91,0,bad
8308182,4.9,within an hour,100%,f,2,t,2,1,0,1,Real Bed,t,1,f,29,100,2.85,10,9,10,10,10,9,t,flexible,5.01,91,0,bad
10971937,6.3,within an hour,99%,f,10,t,2,1,0,1,Real Bed,t,1,f,17,97,2.85,10,9,9,9,9,9,f,moderate,6.54,91,0,bad
15145507,3.7,within an hour,70%,f,4,f,7,2.5,3,5,Real Bed,t,6,t,1,8,3.14,9,9,9,9,9,9,t,strict,1.2,91,0,bad
5903642,5.9,within an hour,93%,f,10,f,13,2,2,11,Real Bed,t,8,t,54,86,2.83,9,9,10,10,10,9,t,strict,3.55,91,0,bad
7298826,5.5,within an hour,100%,f,5,t,5,1,1,2,Real Bed,t,1,f,49,76,2.83,9,9,10,10,9,9,f,moderate,3.51,91,0,bad
13515029,9.9,within an hour,100%,f,8,t,5,2,2,2,Real Bed,t,4,t,41,44,2.89,10,9,9,9,10,9,t,flexible,4.24,91,0,bad
4076998,5.6,within a few hours,100%,f,1,t,2,1,1,1,Real Bed,t,1,f,60,11,2.93,9,8,9,9,9,9,f,moderate,0.49,91,0,bad
44062,9.5,within an hour,100%,f,2,t,3,1,1,2,Real Bed,t,2,t,58,72,2.84,9,9,10,10,9,9,f,strict,0.96,91,0,bad
13708122,10.1,within an hour,100%,f,10,t,6,2,2,2,Real Bed,t,2,t,12,13,3.13,10,9,10,10,10,9,f,strict,1.28,91,0,bad
11911059,6.3,within a few hours,100%,f,4,f,4,1,1,1,Real Bed,t,4,f,18,28,2.85,10,9,9,10,10,9,f,strict,2.05,91,0,bad
7938761,5.0,within an hour,100%,f,19,t,8,3,3,6,Real Bed,t,4,f,31,140,2.85,9,9,9,10,10,9,t,strict,6.77,91,0,bad
15889119,4.4,within an hour,100%,f,2,t,3,1,1,1,Real Bed,t,2,t,45,11,2.94,9,10,10,10,10,10,t,moderate,2.06,91,0,bad
6467571,5.7,within an hour,100%,f,1,t,4,1,0,2,Real Bed,t,2,t,59,25,2.82,9,8,10,10,9,9,f,flexible,1.06,91,0,bad
15635376,8.6,within an hour,100%,f,4,t,6,2,2,4,Real Bed,t,4,t,23,19,2.82,9,10,10,10,9,10,t,strict,4.32,91,0,bad
1790356,6.4,within a day,100%,f,1,t,3,1,1,2,Real Bed,t,2,t,51,19,2.94,9,10,9,10,9,9,f,flexible,0.47,91,0,bad
10137514,4.9,within an hour,91%,f,25,f,4,1,1,2,Real Bed,t,1,f,56,10,2.87,9,9,10,10,10,9,f,moderate,0.73,91,0,bad
841337,7.7,within a few hours,100%,f,1,f,1,1,1,1,Pull-out Sofa,t,1,f,42,38,2.93,9,9,10,10,9,9,f,strict,0.73,91,0,bad
15028552,3.5,within a few hours,90%,t,3,t,1,1,1,1,Real Bed,t,1,f,16,11,2.85,10,10,9,9,10,10,f,moderate,1.47,91,0,bad
10061347,4.5,within a day,100%,f,1,f,5,1,2,3,Real Bed,t,3,t,22,49,2.88,10,9,10,10,9,9,f,moderate,3.98,91,0,bad
6303460,7.4,within an hour,100%,f,1,f,5,1,1,4,Real Bed,t,2,t,54,7,2.82,9,9,10,10,10,10,f,flexible,0.36,91,0,bad
6227242,8.5,within an hour,100%,f,12,t,6,1,2,3,Real Bed,t,4,t,50,41,2.91,10,9,10,10,9,9,f,moderate,1.84,91,0,bad
7938777,5.3,within a few hours,100%,f,2,f,3,1,1,1,Real Bed,f,1,t,59,15,3.55,9,9,9,9,9,9,f,flexible,0.75,91,0,bad
4235227,5.4,within a day,90%,f,1,t,5,0.5,0,2,Real Bed,t,2,t,60,30,3.00,9,9,10,10,10,9,f,moderate,1.4,91,0,bad
14840221,6.1,within an hour,100%,f,3,t,2,1,1,1,Real Bed,t,2,t,19,7,3.04,9,9,10,9,10,9,t,strict,1.27,91,0,bad
13605913,5.6,within an hour,100%,f,2,t,4,1.5,2,2,Real Bed,t,1,f,44,23,2.84,9,10,9,10,9,9,f,moderate,2.22,91,0,bad
6028743,4.9,within a few hours,100%,f,18,f,5,1,2,4,Real Bed,t,5,f,7,19,3.33,9,9,9,10,9,9,f,strict,0.8,91,0,bad
16175206,5.8,within a few hours,100%,f,11,f,2,1,1,1,Real Bed,t,1,f,28,7,2.85,9,9,10,10,9,9,f,strict,1.84,91,0,bad
1885962,6.3,within an hour,91%,f,4,t,6,1,2,3,Real Bed,t,4,t,9,215,2.85,10,9,10,9,9,9,t,flexible,5.53,91,0,bad
4766976,5.2,within a few hours,100%,f,3,t,2,1.5,1,1,Real Bed,t,1,t,43,7,3.08,9,9,10,10,9,9,f,strict,0.24,91,0,bad
4956374,6.1,within a few hours,93%,f,7,t,2,1,1,1,Real Bed,t,1,t,28,38,2.88,9,9,9,9,9,9,f,moderate,1.36,91,0,bad
5728008,4.9,within an hour,100%,f,3,t,2,1,1,1,Real Bed,t,1,t,27,103,2.84,9,8,10,10,9,9,t,moderate,4.08,91,0,bad
449308,7.8,within a day,88%,f,2,t,2,1,1,1,Real Bed,t,1,t,0,26,2.84,9,9,10,10,10,10,f,strict,0.46,91,0,bad
1130730,7.0,within an hour,100%,f,5,t,3,1,1,1,Real Bed,t,2,t,26,99,2.90,9,9,10,9,10,9,t,strict,2.06,91,0,bad
1148298,6.8,within a few hours,100%,f,2,t,2,1,1,1,Real Bed,f,1,t,29,19,3.39,9,8,9,10,10,9,f,flexible,0.39,91,0,bad
1014088,7.4,within an hour,100%,t,2,t,1,1,1,1,Real Bed,t,1,f,47,7,3.04,9,9,9,10,10,9,f,strict,0.14,91,0,bad
6277479,5.0,within an hour,100%,f,7,t,10,2,2,5,Real Bed,t,4,t,60,17,3.48,8,9,9,10,10,8,f,strict,0.72,91,0,bad
9946262,6.1,within an hour,100%,f,10,t,4,1,1,1,Real Bed,t,2,t,48,60,2.85,9,9,10,10,10,9,t,strict,3.58,91,0,bad
6795173,4.7,within a day,52%,f,5,t,5,2,3,3,Real Bed,t,1,t,60,9,2.86,9,9,9,9,9,9,f,flexible,0.43,91,0,bad
8327769,4.4,within an hour,100%,f,3,t,5,1,2,3,Real Bed,t,1,f,43,22,2.94,10,9,10,10,10,9,t,strict,1.14,91,0,bad
3868019,5.5,within a few hours,67%,f,1,t,2,1,1,1,Real Bed,t,1,f,43,29,3.00,10,9,10,10,10,9,f,strict,0.9,91,0,bad
463903,7.8,within a day,100%,f,3,t,10,1.5,3,6,Real Bed,t,8,t,2,39,3.29,9,9,9,9,9,9,f,strict,0.75,91,0,bad
4210400,9.6,within an hour,100%,f,4,t,2,1,1,1,Real Bed,t,1,f,15,123,2.84,10,10,10,9,9,9,f,strict,3.94,91,0,bad
10814985,4.1,N/A,N/A,f,2,t,4,1,1,2,Real Bed,f,1,f,0,7,3.31,9,9,10,10,10,9,f,moderate,0.45,91,0,bad
6132100,4.9,within an hour,100%,t,3,t,5,2,2,2,Real Bed,t,1,f,37,42,2.83,9,9,10,10,9,9,f,moderate,1.79,91,0,bad
9797319,5.5,within an hour,97%,f,7,t,3,1,1,2,Real Bed,t,2,t,51,122,2.83,9,9,10,9,9,9,t,flexible,7.11,91,0,bad
11169761,7.4,within a few hours,92%,f,3,t,10,1.5,3,3,Real Bed,t,6,t,50,38,2.90,10,9,9,10,10,9,t,strict,2.7,91,0,bad
6184140,5.9,within a day,100%,f,1,t,1,1,1,2,Real Bed,f,1,t,0,10,2.90,9,9,9,9,9,9,f,moderate,0.57,91,0,bad
9877808,4.7,within an hour,100%,f,2,t,1,1,1,1,Real Bed,t,1,t,56,17,2.82,10,9,10,10,9,9,f,moderate,1.33,91,0,bad
5836073,5.1,within an hour,100%,f,4,t,1,1.5,1,1,Real Bed,t,1,t,14,27,2.96,10,9,10,10,9,9,t,strict,1.14,91,0,bad
7714018,6.4,within an hour,100%,f,1,t,2,1,1,1,Real Bed,t,1,f,5,13,3.53,9,9,9,9,9,9,f,strict,0.62,91,0,bad
1503930,6.5,within a day,91%,f,1,t,5,1,0,3,Real Bed,t,4,t,5,230,2.85,9,9,10,9,9,9,f,strict,5.21,91,0,bad
1776946,6.4,N/A,N/A,f,2,t,2,1,1,1,Real Bed,t,2,t,56,65,3.54,9,9,10,10,9,9,f,moderate,2.56,91,0,bad
14184878,6.4,within a few hours,100%,f,2,t,4,1,2,2,Real Bed,t,4,t,41,7,2.82,9,10,10,10,10,9,t,flexible,1.14,91,0,bad
14357258,3.9,within an hour,90%,f,9,f,2,0.5,1,1,Real Bed,f,1,f,49,43,2.83,9,9,10,10,9,9,t,moderate,4.89,91,0,bad
526981,7.7,within an hour,100%,t,1,t,2,1,1,1,Real Bed,t,1,t,25,85,2.81,9,9,10,10,10,9,f,strict,1.52,91,0,bad
12233758,6.1,within an hour,100%,f,4,t,3,1,1,1,Real Bed,t,1,t,59,21,2.86,10,9,10,10,9,9,t,strict,2.07,91,0,bad
10991754,4.1,within an hour,100%,f,2,t,2,1,1,1,Real Bed,f,1,f,53,26,2.89,9,9,10,9,10,9,f,moderate,1.73,91,0,bad
13437584,3.7,within a few hours,100%,f,1,f,8,4,4,6,Real Bed,t,3,t,38,23,2.85,10,9,10,9,10,9,f,strict,2.28,91,0,bad
9241217,4.7,N/A,N/A,f,2,f,1,1,1,1,Real Bed,t,1,f,25,7,2.82,9,8,10,10,10,9,f,flexible,0.4,91,0,bad
10040930,4.2,within an hour,100%,f,7,f,9,1,2,4,Real Bed,t,4,t,48,11,2.87,10,10,9,10,9,9,f,strict,0.71,91,0,bad
3674155,7.7,within a day,100%,f,2,f,2,1,1,1,Real Bed,t,1,f,59,21,3.00,9,9,10,9,9,9,f,flexible,0.72,91,0,bad
13252329,5.9,within an hour,100%,f,4,f,6,1,3,3,Real Bed,t,6,t,24,41,2.86,10,9,10,10,9,9,t,strict,3.74,91,0,bad
12053058,3.9,within a few hours,100%,f,2,t,5,1,1,3,Real Bed,t,1,f,60,9,2.98,9,9,9,10,9,9,f,flexible,0.72,91,0,bad
11570517,5.4,within an hour,100%,f,2,t,4,1,1,1,Real Bed,t,1,t,29,7,3.01,9,9,10,10,10,9,t,moderate,0.7,91,0,bad
1589615,7.5,within an hour,100%,f,15,t,3,1,1,1,Real Bed,t,1,t,2,7,2.94,9,10,10,10,8,9,f,strict,0.26,91,0,bad
6044116,6.8,within an hour,100%,f,7,t,4,1,0,1,Real Bed,t,1,f,33,77,2.84,9,9,10,9,10,9,t,strict,3.39,91,0,bad
11623120,4.0,within an hour,100%,f,1,t,4,1,1,2,Real Bed,f,2,t,44,81,2.81,9,9,10,10,10,9,f,strict,5.88,91,0,bad
16241857,6.2,within an hour,92%,f,1,t,6,1,1,3,Real Bed,t,1,t,27,16,2.83,10,10,10,9,10,10,f,strict,3.27,91,0,bad
11641848,4.9,within an hour,100%,f,8,t,16,2,4,8,Real Bed,t,8,t,53,20,2.88,10,10,10,10,10,9,f,strict,1.79,91,0,bad
15566074,5.2,within an hour,100%,f,1,t,5,1,1,2,Real Bed,t,2,t,34,32,2.82,10,9,10,10,9,9,t,moderate,5.93,91,0,bad
3290881,6.6,within a day,78%,f,8,t,3,2.5,1,3,Real Bed,f,1,t,18,26,2.97,9,9,9,9,9,9,f,flexible,0.75,91,0,bad
13439061,7.2,within an hour,100%,f,22,t,2,1,0,1,Real Bed,f,1,f,47,62,2.87,10,9,10,10,9,9,f,strict,5.74,91,0,bad
14609935,3.5,within a few hours,100%,f,4,t,4,1,2,3,Real Bed,t,1,f,52,13,2.86,10,9,10,10,8,9,t,flexible,1.61,91,0,bad
13395616,4.3,within an hour,100%,f,12,f,2,1,1,1,Real Bed,t,1,f,29,28,2.84,9,9,10,10,9,9,f,moderate,2.87,91,0,bad
7550217,5.3,within a few hours,100%,f,3,t,2,1,1,1,Real Bed,t,1,t,57,21,2.85,10,10,10,9,9,10,f,strict,0.99,91,0,bad
10388422,6.3,within an hour,100%,f,8,t,12,3,4,5,Real Bed,t,6,t,48,7,3.51,10,9,9,10,9,9,t,strict,0.5,91,0,bad
3543840,6.3,within a day,90%,f,5,f,4,1,1,2,Real Bed,t,2,t,0,19,2.83,10,9,10,9,9,9,f,flexible,0.58,91,0,bad
934609,8.5,within an hour,100%,f,8,t,2,1,1,1,Real Bed,t,2,f,16,84,2.85,10,9,10,10,9,9,f,strict,1.68,91,0,bad
914717,7.4,within an hour,100%,t,8,t,2,,1,1,Real Bed,t,1,t,60,7,2.90,9,9,9,9,9,8,f,strict,0.21,91,0,bad
7917008,4.5,N/A,N/A,f,1,f,2,1,1,1,Real Bed,t,1,t,0,9,3.97,8,8,9,9,10,9,f,moderate,0.45,91,0,bad
4144800,6.2,within a few hours,100%,f,4,f,8,4.5,3,3,Real Bed,t,6,f,19,32,2.85,10,9,9,9,9,9,f,strict,1.07,91,0,bad
12678342,5.9,within an hour,100%,f,7,t,2,1.5,1,1,Futon,f,1,t,36,20,2.87,10,9,9,10,9,9,t,strict,1.64,91,0,bad
11550965,4.2,within an hour,100%,f,1,t,3,1,1,3,Real Bed,t,1,t,45,22,2.90,10,9,10,10,9,10,f,strict,1.75,91,0,bad
4228166,5.8,within an hour,100%,f,11,t,2,0,1,2,Real Bed,t,1,t,27,25,2.83,10,9,9,10,9,9,f,strict,0.83,91,0,bad
13908211,4.5,within an hour,100%,f,2,t,14,2.5,3,3,Real Bed,t,6,t,29,35,2.84,9,9,10,10,9,9,f,moderate,3.85,91,0,bad
13032930,5.0,within an hour,92%,f,2,t,4,1,2,2,Real Bed,t,3,t,18,11,2.83,10,8,10,10,10,9,f,strict,0.95,91,0,bad
9276630,4.4,within a day,90%,f,1,t,3,1,1,1,Real Bed,t,1,t,31,29,2.85,9,8,10,10,10,9,f,strict,1.79,91,0,bad
5632442,5.0,N/A,N/A,f,2,t,2,1,2,2,Real Bed,t,1,t,0,7,4.14,9,9,10,10,10,9,f,flexible,0.27,91,0,bad
1103947,7.3,within a few hours,92%,f,4,t,2,1,1,1,Real Bed,t,1,t,49,24,2.85,9,9,9,10,10,9,f,strict,0.59,91,0,bad
4673587,5.2,within an hour,100%,f,1,t,3,1,1,2,Real Bed,t,3,t,24,24,2.89,9,9,10,10,10,9,t,moderate,0.82,91,0,bad
3972267,8.0,within an hour,99%,f,7,t,14,2,3,5,Real Bed,t,6,t,30,85,2.85,9,9,9,9,9,9,f,strict,2.66,91,0,bad
6376449,7.5,N/A,N/A,f,1,t,5,1,1,2,Real Bed,t,1,f,0,7,3.65,10,9,9,9,9,9,f,strict,0.32,91,0,bad
6372642,6.2,a few days or more,0%,f,1,t,3,1,1,1,Real Bed,f,2,t,60,35,2.91,9,8,10,10,10,9,f,flexible,1.52,91,0,bad
2547688,9.4,within an hour,94%,f,8,t,2,0.5,1,1,Pull-out Sofa,t,1,t,25,42,2.89,9,9,9,9,10,9,t,strict,1.11,91,0,bad
8569644,7.1,within an hour,100%,f,103,t,4,2,2,3,Real Bed,t,4,t,31,45,2.83,10,10,10,9,9,9,f,strict,2.48,91,0,bad
